Num,Id,Created,User,Text,Likes,Retweets,Geolocation,Location,Language,User_Id,User_Name,User_Followers,User_Following
411,1338067456611536897,2020-12-13 10:25:16,MrBark5,"#Pressekonferenz #CoronaVirusDE #lockdown 
Das #coronavirus ist das größte Geschenk für #jensspahn : Er braucht nic… https://t.co/uU8tYQEqXW",2,0,,,de,1303761022847799296,MrBark,5,13
412,1338067442963255298,2020-12-13 10:25:13,DexterMorganbcn,"RT @scasanovam: Los médicos, enfermeras, personal sanitario...que entregan cada día su vida hasta el agotamiento físico y mental, tras casi…",0,75,,,es,919983219331788800,Boys don't cry,1071,1321
413,1338067426223792128,2020-12-13 10:25:09,pilichus,RT @Txetxujm: Postura de PP y VOX en la pandemia del #coronavirus https://t.co/oT5Xr2csHS,0,14,,,es,2827419736,pili bu,1402,801
414,1338067425070288901,2020-12-13 10:25:08,SanteIntime,Le déconfinement approche. Bonne ou mauvaise chose ? Qu'en pensez-vous ? Va-t-on de nouveau pouvoir revoir l'élu-e… https://t.co/fEqnHQRhg6,0,0,,,fr,1089925189088018434,Santé Intime,51,42
415,1338067412831379457,2020-12-13 10:25:05,erfolgimteam,"Eine ganz gute Übersicht, was gerade wo erlaubt ist, bietet die App Nina. Dazu Unwetterwarnungen und bzw. Meldungen… https://t.co/9cUPGAnQjy",0,0,,,de,43866015,TimosBlickfang​,195,62
416,1338067401586454529,2020-12-13 10:25:03,Milo20i,"RT @you_trend: 🔴 #Coronavirus, il riepilogo ufficiale regione per regione: https://t.co/rxA911GBlM",0,14,,Over the World ,it,194943640,Danilo De Matteis,432,932
417,1338067397056602113,2020-12-13 10:25:02,S2Recruitment,"If you missed last week's free Zoom session, fear not!

Go to our YouTube channel and watch webinar at your leisure… https://t.co/qrwmvJjJe5",0,0,,"North Wales, UK",en,732505418371596288,S2 Recruitment,222,311
418,1338067397014589441,2020-12-13 10:25:02,Parentkind,"School children in #Wales should wear masks in lessons, teaching union NEU says. 
https://t.co/O1teJpuXRR #schools #facemasks #coronavirus",1,0,,UK,en,24673751,Parentkind,9061,6097
419,1338067380417785856,2020-12-13 10:24:58,Milo20i,"RT @you_trend: 🔴 #Coronavirus, 12/12/20

• Attualmente positivi: 684.848
• Deceduti: 64.036 (+649)
• Dimessi/Guariti: 1.076.891 (+24.728)
•…",0,97,,Over the World ,it,194943640,Danilo De Matteis,432,932
420,1338067368497573890,2020-12-13 10:24:55,Comrade_Otoa,#coronavirus is real https://t.co/39QRw2v8UT,2,0,,"ÜT: 51.729134,-1.21429",en,40205484,Comrade Otoa,13537,3256
421,1338067353280655362,2020-12-13 10:24:51,dailypakistangl,"RT @DailyPakistan: ماہرہ خان کو کورونا ہو گیا 

https://t.co/kOaqhimgPq

@TheMahiraKhan 
#MahiraKhan 
#coronavirus 
#Covid_19",0,2,,"Lahore, Pakistan",ur,3024265320,Daily Pakistan Global,9995,11
422,1338067340500606976,2020-12-13 10:24:48,JackMarsman,"Dit, landgenoten, vrienden en volgers is louter en alleen het gevolg van het wanbeleid vanaf het begin in de aanpak… https://t.co/ZgjaT2BMBW",2,0,,"Sint-Petersburg, Rusland",nl,1187136625,Jack Marsman #Woordkunstenaar 🚜☦️🇷🇺,5360,3922
423,1338067327414366208,2020-12-13 10:24:45,runinho13,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,182,, France,fr,333563069,Alex   ⭐️⭐️,1905,1537
424,1338067313950593026,2020-12-13 10:24:42,EnrikeLopez,RT @EGangui: Decirme que lo veis #Navidad #coronavirus https://t.co/85H9vtaMmx,0,1,,"Leon, Spain.",es,71779714,Enrique López (con😷)#PruebasRapidas #COVIDcero,3508,4985
425,1338067307143303170,2020-12-13 10:24:40,taizidang19732,"RT @nikki_miumiu: From President of the United States to ppl who mentioned #Wuhan #Coronavirus, they are either flagged or got suspended, b…",0,46,,,zh,955325949117005825,taizidang1973,259,538
426,1338067296644808705,2020-12-13 10:24:38,DebbieJoeJoe,RT @RepSwalwell: Stop wearing face masks. #coronavirus,0,3914,,,en,785562208864313349,Farmer Jo,2207,5000
427,1338067291620192260,2020-12-13 10:24:37,bodegalacancela,"RT @TigressEllie: 148+ school staff dead up to June when attendance was less than 25%.
How many now ?
#coronavirus #COVID19 #SARSCoV2 https…",0,31,,"Lanzarote, Canary Islands",en,1090242281305763843,Bodega La Cancela,39,106
428,1338067286712848386,2020-12-13 10:24:35,JonAustinjourn1,"Also 564 infected out of 100,000 people per week in #Basildon is still only 0.56 % of its population catching #coronavirus:",0,0,,"London, England",en,3072699339,JonAustinReporter,2811,835
429,1338067281268666369,2020-12-13 10:24:34,Ouzo_Latteq,"Silvester fällt aus.
#lockdown #merkel #coronavirus 
#phoenix",1,0,,,de,1120973470895091714,Ouzo Latte(q),60,395
430,1338067275702788096,2020-12-13 10:24:33,FritsSmedema,RT @VenitaDAnthonij: Net het bericht ontvangen dat de onderbouw van de basisschool van onze meiden de komende week dicht gaat. Leerkrachten…,0,9,,Nederland,nl,999100314,FritsSmedema🚜🐷🚜🐮⚓️,581,1596
431,1338067272146030593,2020-12-13 10:24:32,Covid19Vi,"🦠 ""Звезда театрала"" назвала лауреатов 2020 года

📰 Награждение прошло при 25-процентной заполняемости зала

📣… https://t.co/GBjE2Xiuxl",0,0,,,ru,1247932686272024576,Центр информирования о коронавирусе,3,23
432,1338067258845835266,2020-12-13 10:24:29,iwcponline,RT @iwcponline: COVID LATEST: Three new coronavirus cases as Island's infection rate falls https://t.co/dwuywVJ3bO @iwcponline @IOWNHS @iwi…,0,1,,Isle of Wight,en,58759041,Isle of Wight County Press,20777,316
433,1338067224851058693,2020-12-13 10:24:21,domstadtmedicus,"RT @domstadtmedicus: @BILD Ich dachte, das neue „#InfektionsSCHUTZgesetz“ wurde verabschiedet, damit die Regierung SCHNELL auf Krisen reagi…",0,1,,"Köln, Deutschland",de,1241284721281302528,Domstadt Medicus,23,71
434,1338067211034963968,2020-12-13 10:24:17,sequundi,"Ich glaube es nicht: Man müsse den #Schulen Zeit lassen, auf Distanzunterricht/Wechselunterricht umzustellen.
WAS H… https://t.co/2F7iwUUagd",2,0,,"Bayern, Deutschland",de,2863500195,h.al,98,188
435,1338067209025941504,2020-12-13 10:24:17,unbiasedfreedom,RT @RepSwalwell: Stop wearing face masks. #coronavirus,0,3914,,"Florida, USA",en,1289964113456779264,Calling Out Morons,68,59
436,1338067200234708992,2020-12-13 10:24:15,Mawandinho,"RT @AlexandravonNah: #Germany toughens its anti-#COVID measures, starting this Wednesday.
German Chancellor Merkel has announced the closur…",0,2,,,en,51049990,M A W A N D E,1169,628
437,1338067197588082689,2020-12-13 10:24:14,gala_gala__,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,182,,"Marseille, France",fr,918816247986507777,𝕾𝖚𝖓𝕶𝖊𝖓𝕽𝖔𝖈𝖐,165,483
438,1338067177556078592,2020-12-13 10:24:09,Karottenlurch1,Angela #Merkel: #Gottesdienste bleiben unter Auflagen erlaubt. Friseure müssen schließen. Ich kann doch nicht unfri… https://t.co/kso7F9BRDf,0,0,,,de,1298918969907216385,Karottenlurch,14,107
439,1338067147604496385,2020-12-13 10:24:02,gabriellaparisi,"#Coronavirus, Capua: ""Per #Trump cura da 1 milione di euro con anticorpi monoclonali""
#COVID https://t.co/iZpEMddiqC",0,0,,Hyperspace,it,281563139,Gabriella Parisi,1409,187
440,1338067143141842946,2020-12-13 10:24:01,corona_tweet,"RT @DailyPakistan: ماہرہ خان کو کورونا ہو گیا 

https://t.co/kOaqhimgPq

@TheMahiraKhan 
#MahiraKhan 
#coronavirus 
#Covid_19",0,2,,,ur,1254835769316904961,CoronaTweetBot,213,0
441,1338067142642708483,2020-12-13 10:24:01,SmitaKenkare,"RT @CoronaEnglish: Dear World, please look at #Switzerland for once. This is happening and still people are enjoying their Sunday lunch out…",0,13,,"Geneva, Switzerland",en,991302205817966592,Smita Yogesh Kenkare,80,78
442,1338067138079322112,2020-12-13 10:24:00,FlorianLudwig,Das ist KEIN „harter Lockdown“! #coronavirus,1,0,,"Bonn, Deutschland",de,74136429,𝙵𝚕𝚘𝚛𝚒𝚊𝚗 𝙻𝚞𝚍𝚠𝚒𝚐™,126,484
443,1338067134879047680,2020-12-13 10:23:59,SergioMatalucci,"BREAKING - #Germany's Angela Merkel on Sunday ordered most stores to shut from Wednesday, along with schools and da… https://t.co/yWiSSZQpMA",0,0,,DE - BE - IT,en,54301436,Sergio Matalucci,1133,1137
444,1338067134233120776,2020-12-13 10:23:59,corona_tweet,RT @f_profili: #indicatori ISS: colori più omogenei ma ancora livelli differenziati di rischio tra #regioni. La #toscana resta #arancione.…,0,1,,,it,1254835769316904961,CoronaTweetBot,213,0
445,1338067122996596736,2020-12-13 10:23:56,me_nargis,"RT @Im_NJA: #این_آر_او_کے_سوالی
Despite reports of #Coronavirus puffiness and terrorism by secret agency, PDM will play tomorrow with peopl…",0,9,,Pakistan,en,1335867658420490242,Nargis khan,3,40
446,1338067121591422976,2020-12-13 10:23:56,CarrieriLorenzo,RT @YanniKouts: #Germany increases #coronavirus lockdown measures. Retail stores to be shut down starting Wednesday throughout holiday seas…,0,3,,,en,1496214937,Lorenzo Carrieri,431,2628
447,1338067121130123264,2020-12-13 10:23:56,corona_tweet,"RT @bitcoinconnect: PS5 And Xbox Series X+S Sold Out Again, What To Expect For Restocks SEE MORE HERE ==&gt; https://t.co/8PTOFMzQGs  #GeForce…",0,1,,,en,1254835769316904961,CoronaTweetBot,213,0
448,1338067117145542656,2020-12-13 10:23:55,satsperclick,"RT @Oxfam: .
@IMFNews
 gold reserves have soared $19bn since #coronavirus pandemic.

This is more than the entire debt the poorest countrie…",0,21,,3/2(PromisedLand)=5/4=2minutes,en,537586334,"20K is the All-TIME SCALP (Dream: ""14500=bitcoin"")",267,253
449,1338067099739099136,2020-12-13 10:23:51,aboutpkofficial,"90 percent of poor to remain deprive of #coronavirus vaccine, says #Oxfam 

#poverty #Oxfam #Pakistan #Covid_19… https://t.co/t39zChBvjz",0,0,,Pakistan,en,1192021023144714241,About Pakistan,198,384
450,1338067091182800898,2020-12-13 10:23:49,corona_tweet,"RT @ThorstenKerkho1: Nach dem durch Sie Herr @OlafScholz mit Ihrer #SPD der Mindestlohn auf 12€ angehoben worden ist, sagen #Soloselbständi…",0,1,,,de,1254835769316904961,CoronaTweetBot,213,0
451,1338067068453842945,2020-12-13 10:23:43,Ishasyd,RT @sif_shakoor: It's clear that Pakistanis want Amazon as #AmazonInPakistan trends on #Twitter. People are requesting #Amazon CEO #JeffBez…,0,1,,"Mardan, Pakistan",en,1329010609564872705,Mishal Ali,2,4
452,1338067061369688064,2020-12-13 10:23:42,corona_tweet,"RT @AquiCastellon: 🦠#CORONAVIRUS | Benicarló registra más de un centenar de positivos por coronavirus en las dos últimas semanas
https://t.…",0,1,,,es,1254835769316904961,CoronaTweetBot,213,0
453,1338067035515981824,2020-12-13 10:23:36,corona_tweet,RT @CAMPAIGNFORCARE: #US #coronavirus:#Covid19 #hospitalizations hit #record high 7th straight day. Took nation more than 8 months to reach…,0,1,,,en,1254835769316904961,CoronaTweetBot,213,0
454,1338067025554526209,2020-12-13 10:23:33,DailyPakistan,"ماہرہ خان کو کورونا ہو گیا 

https://t.co/kOaqhimgPq

@TheMahiraKhan 
#MahiraKhan 
#coronavirus 
#Covid_19",4,2,,Lahore,ur,79817098,Daily Pakistan,239640,29
455,1338067013340696576,2020-12-13 10:23:30,CasierDominique,RT @Facts_n_Facts: #COVID19 [Breaking] #ecoles #enfants 🇰🇷: Ce sont 1 000 écoles qui ferment en Corée du Sud avec la remontée des cas de #C…,0,22,,hauts de seine,fr,2424368102,forces de frappe française # Patriote,319,353
456,1338067009737789441,2020-12-13 10:23:29,__xuve,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,182,,,fr,3325401766,eva,431,148
457,1338067008827613185,2020-12-13 10:23:29,donkamion78,"RT @DrPuerner: Ohne langfristige Strategie ist ein harter #Lockdown wertlos.  

Priorität muss der Schutz derer haben,die von #COVID19 star…",0,70,,,de,1109532876310302721,conspiracyguy,2663,3623
458,1338067008668229632,2020-12-13 10:23:29,Kunstreiz,RT @mdr_th: In ganz Thüringen ab Mittwoch kein Präsenzunterricht in den Schulen mehr. Bis 22.12.2020 und zw. 4. und 8.1.2021 wird zuhause g…,0,5,,,de,388192883,Kunstreiz,849,321
459,1338067007208648705,2020-12-13 10:23:29,f_profili,#indicatori ISS: colori più omogenei ma ancora livelli differenziati di rischio tra #regioni. La #toscana resta… https://t.co/A11ZwpYt7U,0,1,,"Firenze, Toscana",it,463882237,Francesco Profili,262,459
460,1338066997184241668,2020-12-13 10:23:26,bitcoinconnect,"PS5 And Xbox Series X+S Sold Out Again, What To Expect For Restocks SEE MORE HERE ==&gt; https://t.co/8PTOFMzQGs… https://t.co/QXR5fdpXB6",0,1,,,en,306127388,All Express News,1201,35
461,1338066995200331778,2020-12-13 10:23:26,Tweelingetje2V,"RT @Opinieleader: Uitvinder ‘VACCIN’ neemt het zelf NIET!

Jij wel????

#Corona #coronamaatregelen #coronatest #CoronaCrisis #coronavirus #…",0,24,,,nl,807640520646217728,V.de Poorter🚜,804,549
462,1338066994923515910,2020-12-13 10:23:26,ChrisBrey1,"RT @watch_union: In welcher Parallelwelt lebt Michael Müller?

Mit der Realität hat sein Geschwafel jedenfalls nichts zu tun. /TN #Coronavi…",0,4,,München,de,787774580,Christian Brey,1622,3168
463,1338066992880873473,2020-12-13 10:23:25,CasierDominique,"RT @Maud2Nimes: #20decembre2020 en #Macronie :
❌ #liberteDeLapresse
❌ #liberteDeManifester 
❌ #LiberteDInstruction 
❌ #liberteDeCulte
❌ #li…",0,12,,hauts de seine,fr,2424368102,forces de frappe française # Patriote,319,353
464,1338066990234300418,2020-12-13 10:23:25,TBri17,"RT @watch_union: In welcher Parallelwelt lebt Michael Müller?

Mit der Realität hat sein Geschwafel jedenfalls nichts zu tun. /TN #Coronavi…",0,4,,,de,1253666126782857226,TorBri17,230,572
465,1338066984873889793,2020-12-13 10:23:23,ThorstenKerkho1,"Nach dem durch Sie Herr @OlafScholz mit Ihrer #SPD der Mindestlohn auf 12€ angehoben worden ist, sagen… https://t.co/1SOWvn9mNF",0,1,,"Lübeck, Deutschland",de,1247059961110282241,Thorsten Kerkhoff,10,97
466,1338066978108559366,2020-12-13 10:23:22,cafid_carmen,RT @mdr_th: In ganz Thüringen ab Mittwoch kein Präsenzunterricht in den Schulen mehr. Bis 22.12.2020 und zw. 4. und 8.1.2021 wird zuhause g…,0,5,,"Erfurt, Thüringen",de,1186213567961415682,Carmen Fiedler,202,391
467,1338066965772922882,2020-12-13 10:23:19,thearmaghankhan,"RT @PdmapunjabO: 127,212 individuals have been infected with #Covid19 in Punjab till 10 pm December 12, 2020. 686 new #coronavirus cases ha…",0,4,,Perth,en,930802544514760704,Armaghan Khan,541,79
468,1338066944067588096,2020-12-13 10:23:14,AquiCastellon,"🦠#CORONAVIRUS | Benicarló registra más de un centenar de positivos por coronavirus en las dos últimas semanas
https://t.co/bBpfroNkxc",0,1,,,es,1217367751955820544,AquíCastellón,341,674
469,1338066928259231746,2020-12-13 10:23:10,EnrikeLopez,"RT @AndrsValarezo6: #10Dic #Coronavirus #Venezuela
Aire con un cartón: Las precarias condiciones del hospital doctor Luis Ortega en el esta…",0,12,,"Leon, Spain.",es,71779714,Enrique López (con😷)#PruebasRapidas #COVIDcero,3508,4985
470,1338066905190567936,2020-12-13 10:23:04,abigaci,"RT @tambonic: Parte #coronavirus Neuquén: 3 personas fallecidas, 205 altas y 147 nuevos casos (228 en total): Neuquén 41, Las Lajas 20, Cut…",0,4,,,es,289021519,Abigail♤,812,576
471,1338066877843709952,2020-12-13 10:22:58,Seda32995713,RT @ozglmhmt7: Yüreğe sevdiren bin şükürü'm🕊️❤️ #GoenuelDağı #coronavirus #ask #SonDakika #evdekal #cumartesi https://t.co/DYD6Kb9Hqn,0,9,,,tr,1285230463137849345,Seda 🌸,798,1108
472,1338066872173027330,2020-12-13 10:22:57,markrudolph2701,RT @Blog1600Penn: #Coronavirus: Wenn in der @tagesschau mehr über die Pandemie in den #USA als über die Rekordzahlen im Inland berichtet wi…,0,2,,,de,1737187820,Mark Rudolph 🇫🇷 🇮🇱 🇺🇸 🇩🇪,2457,1334
473,1338066846797484032,2020-12-13 10:22:51,EnrikeLopez,RT @EFEnoticias: La Organización Mundial de la Salud (OMS) registró en las últimas 24 horas más de 13.000 muertes globales y 692.000 nuevos…,0,318,,"Leon, Spain.",es,71779714,Enrique López (con😷)#PruebasRapidas #COVIDcero,3508,4985
474,1338066842594783241,2020-12-13 10:22:50,MrGibberish,RT @Aitchweb: When you’re so puffed up with your own importance &amp; too preoccupied directing your pompous preachy venom at everybody else…,0,1,,,en,19996457,The Real DJ,502,894
475,1338066821807747074,2020-12-13 10:22:45,Anton_DomX,RT @JaredPushner: There have been over 10 million new cases since Donald Trump announced we're rounding the turn on covid. #coronavirus htt…,0,1,,,en,1246138637156323335,🌹 🇧🇷 Antonio D. 🇧🇷 🌹,672,1702
476,1338066820511592448,2020-12-13 10:22:44,CAMPAIGNFORCARE,#US #coronavirus:#Covid19 #hospitalizations hit #record high 7th straight day. Took nation more than 8 months to re… https://t.co/VAfVCFtgdP,0,1,,"Los Angeles, California, USA",en,37360911,CAMPAIGN FOR CARE,2470,4999
477,1338066796063182849,2020-12-13 10:22:38,gute_mine9,"RT @laurinlues: Viele wichtige und gute Maßnahmen wurden heute getroffen.
Aber mal schauen, wann Kultusministerin #Eisenmann und die Landes…",0,1,,,de,900735643512434688,Gute Mine_moodlet sich so durch,114,136
478,1338066793760391168,2020-12-13 10:22:38,siouxmimir,"RT @AlArabiya_Eng: Eager for a live music show after months of social distancing, more than 1,000 #Barcelona residents gather to participat…",0,2,,house of extravaganzza,en,120534185,violitefilms,798,561
479,1338066760193499148,2020-12-13 10:22:30,Rebeccasmt,RT @RidgeOnSunday: NHS chiefs have warned of a 'third wave' of #coronavirus cases amid concerns over the relaxation of rules over Christmas…,0,11,,,en,2255251278,Rebecca Thomas,5434,5496
480,1338066726043471874,2020-12-13 10:22:22,111Meeto,RT @Fatma_alhrbi: هذي خطتهم لسنه 2020 تم خلق #فيروس #كورونا #كوفيد_19 لاجبار البشر بأخذ الحمض النووي الثلاثي ( ليش ) طبقة من العبيد لخدمة ا…,0,5,,,ar,3659484499,وَقُلْتُ (مطر),11,178
481,1338066725045202946,2020-12-13 10:22:21,iHeroM7,"Taste of your own medicine 💉 
#Covid_19 #coronavirus",0,0,,"Dubai, United Arab Emirates",en,2794104526,Architect,179,286
482,1338066723778551811,2020-12-13 10:22:21,Buehlandreas,RT @mdr_th: In ganz Thüringen ab Mittwoch kein Präsenzunterricht in den Schulen mehr. Bis 22.12.2020 und zw. 4. und 8.1.2021 wird zuhause g…,0,5,,Ilmenau,de,2279896372,Andreas Bühl,810,483
483,1338066717025722375,2020-12-13 10:22:20,derdanym,@DubroDolic @smbraun @SylK1966 Ich möchte ihnen nicht verbieten 2 Masken zu tragen. Ich bin kurzatmig und habe Prob… https://t.co/k5M94egYdR,0,0,,"Berlin, Deutschland",de,1221372535624912897,Derdanym (Reisender in der Zeit),69,95
484,1338066714794356738,2020-12-13 10:22:19,RidyardColin,RT @MultiverseCC: Quarantine https://t.co/ixagjGYjP5 via @MultiverseCC #WomenofHorror #HorrorFam #horror #QuarantineLife #COVID19 #coronavi…,0,7,,North Wales,it,1208784590304956416,Colin is writing,6325,5858
485,1338066712072245249,2020-12-13 10:22:18,watch_union,"In welcher Parallelwelt lebt Michael Müller?

Mit der Realität hat sein Geschwafel jedenfalls nichts zu tun. /TN #Coronavirus",30,4,,Deutschland,de,859101343356772353,UnionWatch,27371,3613
486,1338066702475595777,2020-12-13 10:22:16,Immer_neben_dir,"Einfach mal eine Runde heulen, weil Nachbarn meiner Gruppe in dieser schweren Zeit eine Weihnachtsfreude machen wol… https://t.co/NICb3QTjo6",0,0,,,de,1140702559570747393,Schlussgedanke,72,450
487,1338066697513799681,2020-12-13 10:22:15,Bot_Corona_V,"RT @blocodemocracia: Aprovado, nesta sexta-feira (11/12), o #ProjetoDeLei 2.230/20, do dep @AndreQuintaoPT, líder do #DemocraciaELuta, q ob…",0,6,,Brazil,pt,1082540114973245440,Bot CoronaVirus,2470,9
488,1338066694569390080,2020-12-13 10:22:14,EnrikeLopez,RT @CMonteroOficial: Este lunes comienza la vacunación @pfizer contra el #coronavirus en Estados Unidos https://t.co/WQDwVEQrNI,0,12,,"Leon, Spain.",es,71779714,Enrique López (con😷)#PruebasRapidas #COVIDcero,3508,4985
489,1338066692077973504,2020-12-13 10:22:14,IrmakOzgen,İki yıl önce kedimi korona-fib den kaybettiğimde nasıl olur da aşısını bulamazlar bu kadar değersiz mi hayvanlar de… https://t.co/jdrb6YBjDH,0,0,,"Çeşme, Türkiye",tr,1754635656,Irmak,130,659
490,1338066679759319041,2020-12-13 10:22:11,mdr_th,In ganz Thüringen ab Mittwoch kein Präsenzunterricht in den Schulen mehr. Bis 22.12.2020 und zw. 4. und 8.1.2021 wi… https://t.co/7drpmnYuKP,11,5,,Erfurt,de,1267674805,MDR THÜRINGEN,20121,777
491,1338066670888374277,2020-12-13 10:22:09,Kasia_HP,RT @historyvaccines: The FDA has approved the first #coronavirus #vaccine for the United States. Now begins a public health intervention un…,0,4,,"Las Vegas, NV",en,44250371,KasiaHP,8231,5379
492,1338066668568932353,2020-12-13 10:22:08,reinersauer,"#Verschwörungsmythen #Lockdown #RKI #Covid_19 #coronavirus 
Laut RKI Bericht Verstarben vom 11.12 bis 12.12 498 Men… https://t.co/jXtGKYVQ3G",0,0,,,de,706480260,Reiner Sauer,5,4
493,1338066654698287106,2020-12-13 10:22:05,Haro_Digital,🔴#Coronavirus | La Rioja lamenta dos nuevos fallecidos en una jornada en la que bajan los casos activos https://t.co/5Fzqlzrubn,0,0,,"Haro, España",es,761561786160144384,Haro Digital,2201,1875
494,1338066643868471296,2020-12-13 10:22:02,ChitoriaDinesh,"RT @DainikBhaskar: कोरोना देश में: अब तक देश में केवल 11.01% नागरिकों का टेस्ट हुआ; इसमें 6.44% लोग संक्रमित पाए गए
https://t.co/63xO44g7IB…",0,6,,"New Delhi, India",hi,4920420859,Dinesh Chitoria,216,60
495,1338066641767129091,2020-12-13 10:22:02,GulistanNewsTV,"With 30,254 new cases, India's COVID-19 tally reaches 98,57,029

#CoronaVirusUpdates #Coronapandemic #Coronavirus… https://t.co/w2VMI5JObf",0,0,,Jammu And Kashmir,en,1015106434701250562,Gulistan News,11075,4
496,1338066632636305408,2020-12-13 10:21:59,ApilArma,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,182,,Metz France,fr,703282237,RoadtoRiches,512,451
497,1338066630790828037,2020-12-13 10:21:59,AhoraNegocios_,"RT @AhoraNoticiasEs: 👉 Tres claves que debes conocer de la vacuna del #coronavirus que llegará a España.

Aquí te las contamos ⤵️ 
https://…",0,5,,,es,3152279092,#AhoraNegocios_,1132,758
498,1338066620619558912,2020-12-13 10:21:57,SABRINA54896608,"RT @blocodemocracia: Aprovado, nesta sexta-feira (11/12), o #ProjetoDeLei 2.230/20, do dep @AndreQuintaoPT, líder do #DemocraciaELuta, q ob…",0,6,,,pt,1291030850960797697,SABRINA DOS SANTOS PEREIRA,0,16
499,1338066620011474945,2020-12-13 10:21:56,AhoraSalud_,"RT @AhoraNoticiasEs: 👉 Tres claves que debes conocer de la vacuna del #coronavirus que llegará a España.

Aquí te las contamos ⤵️ 
https://…",0,5,,Andalucía,es,2848240246,#AhoraEnSaludInformaT,558,359
