Num,Id,User,Text,Likes,Retweets,Geolocation,Location,Language,User_Id,User_Name,User_Followers,User_Following
449,1338063726419775494,Trafico_Lara,"#Denuncia #DenunciaLara #DenunciaBarquisineto #TraficoLara
#Gasolina #GasolinaLara #GasolinaBarquisimeto… https://t.co/pvbsCEi6GC",0,0,,,es,1213457631257346050,Trafico Lara,1168,0
450,1338063719721545730,Aitchweb,When you’re so puffed up with your own importance &amp; too preoccupied directing your pompous preachy venom at everybo… https://t.co/PmEtKxaDVQ,0,1,,,en,208503152,Howard Webster,486,525
451,1338063702378110976,FloraTobacco,"Kuruyemişciler açık , tütüncüler niye kapalı ;) o da ayrı bir ihtiyaç değil miii #coronavirus",0,0,,"Didim, Türkiye",tr,1329306561286696962,FloraTobaccoShop,1,0
452,1338063679556816896,lapiazzaweb,"Investimenti, #Coronavirus, buoni regalo e l'ultima ordinanza del #Veneto. Le ultime news della #RivieradelBrenta e… https://t.co/btrixSA9EP",0,0,,,it,2913072586,LA PIAZZA,309,101
453,1338063652591706115,Richard_Sedgley,"Review of 'Corona, Climate, Chronic Emergency' by Andreas Malm #bookrecommendations #climate #coronavirus https://t.co/9OUKAf7yvV",0,0,,"South West, England",en,4046900609,Richard Sedgley,205,453
454,1338063649764749313,SHKhan75,"RT @TigressEllie: 148+ school staff dead up to June when attendance was less than 25%.
How many now ?
#coronavirus #COVID19 #SARSCoV2 https…",0,30,,Earth ,en,151832064,SK,1164,3458
455,1338063648107995137,VOX_Rafelbunyol,RT @TurnoDePregunta: ¿Crees que la aprobación de la vacuna de Pfizer para su aplicación por la FDA americana y la MHRA británica ha sido pr…,0,8,,Spain,es,1201454070185316352,🇪🇸VOX_Rafelbunyol🇪🇸,641,839
456,1338063642655399936,vmrwanda,"RT @SkyNews: #Coronavirus: A third of people in the UK have seen conspiracy theories discouraging against getting a #COVID19 vaccine, a stu…",0,10,,,en,292898515,Victor Rwanda,917,907
457,1338063641913004034,RealWitan,"RT @LotusOak2: Lancet Formally Retracts Fake #Hydroxychloroquine Study Used By Media To Attack Trump 

https://t.co/sTubVhvU1r 

""One has t…",0,67,,,en,296955904,RealWitan,187,447
458,1338063639597748226,JCPoiron,@Descartes_R3 @mind_spin @MinPres #Lockdown door #coronavirus is voor #EU politici een waar cadeau om de burgers te… https://t.co/HN2tXqf6tr,0,0,,België,nl,1617058176,realistischM,488,159
459,1338063632383553536,bayerth,@ZDFheute Was macht eigentlich der #Bundestag? Ist der schon im #lockdown? Bei seiner Relevanz reichen auch 60 Abge… https://t.co/i0ckHE4nn5,0,0,,,de,603027661,Thomas Bayer,33,91
460,1338063629271388160,1SA_GA1,#Terremoto #coronavirus 2020 https://t.co/r2pGddiJz1,0,0,,,und,1150027734887931905,SAGA,48,87
461,1338063624665968640,cornyMDstudents,"Health workers hit one-day deadline to pass requirements for hazard pay | Inquirer

#coronavirus #COVID19… https://t.co/oGLqCusxgw",0,0,,,en,2648815788,"Smiling, MD",8794,113
462,1338063622287872004,Bijan_Cyrus,#Persian #PersianGulf #Farsi #unitedNations #NOBELPEACEPRIZE #GoldenHearts #JoyTrain #SuccessTrain #StarfishClub… https://t.co/MoXManyrfX,0,1,,The World Of Love & Kindness. ,und,450474254,❤️ The King Of Love From IRAN❤️ Wishes You Love!❤️,2797,2398
463,1338063620744355840,JulioAl18175505,RT @Cahora: ❗️❗️ Sanidad notifica un brote de COVID-19 en La Palma relacionado con un equipo deportivo #Coronavirus #Canarias https://t.co/…,0,7,,"La Laguna,Tenerife.",es,2412494393,Julio Alonso/❤️,5068,5058
464,1338063614763290627,XboxRetweeter,"RT @bitcoinconnect: PS5 UK stock latest – Playstation 5 back IN STOCK at Smyths, Argos, Currys, Very, Amazon and Game – live upd SEE MORE H…",0,1,,,en,1332740896199237636,Xbox Series X Retweeter,318,3
465,1338063614658424834,XboxRetweeter,RT @bitcoinconnect: How to Enable Surround Sound - PlayStation 5 Wiki Guide SEE MORE HERE ==&gt; https://t.co/8PTOFMzQGs  #GeForceRTX3090 #Gif…,0,2,,,en,1332740896199237636,Xbox Series X Retweeter,318,3
466,1338063604919263232,zeitonline_pol,"Schwerstkranke und ihre Betreuer sollen regelmäßig auf das #Coronavirus getestet werden, fordert die Deutsche Stift… https://t.co/xpyPkJ0sjr",2,1,,"Berlin, Deutschland",de,37930051,ZEIT ONLINE Politik,142218,84
467,1338063592633995266,Muzzpol,"#Auspol #MSM keeps talking of ""false positive"" tests to #HIV-re the #Qldpol #University #COVID19 #vaccine. If subse… https://t.co/4K0TlxzyQC",0,0,,Australia 🇦🇺,en,467062762,Muzzpol,730,370
468,1338063576620273674,Natt_Mln,RT @romainribas: #Reconfinement J+44 * 57761 morts au 12/12/2020 (+199) dont 39830 à l'hôpital et 17936 en Ephad * 2365319 cas de #coronavi…,0,4,,"Toulouse, France",fr,3439415092,Natt,177,164
469,1338063552855355394,coprisjal,"RT @saludjalisco: #CorteDiario
Este es el panorama de #COVID19 #Coronavirus este sábado 12 de diciembre del 2020 en Jalisco.
Consulta más i…",0,15,,Av. 8 de julio No. 1489. Gdl,es,801888134699110400,Coprisjal,664,163
470,1338063549680283648,Ali43863325,RT @Ali43863325: İnternetten para kazanma yolları.. https://t.co/4bP7EmC8M5 Linke tıklayın 5 saniye reklamın geçmesini bekleyin. Bu yolları…,0,1,,,tr,1336800519415881729,Ali,2,2
471,1338063541086150657,KonstantinBubon,"День Российской Конституции https://t.co/g4rvtiYqiN 
.
.
#Russia #Россия #СМИ #радио #Конституция #coronavirus… https://t.co/qIbueiKGrT",1,0,,Хабаровск,ru,344123235,Konstantin Bubon,115,254
472,1338063537114066945,yannhmondon,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,172,,"Abidjan, Côte d'Ivoire",fr,320353401,Yann H. Mondon,1204,648
473,1338063534039715840,Ali43863325,"RT @Ali43863325: İnternetten para nasıl kazanılır? Bunları mutlaka deneyin. https://t.co/4bP7EmC8M5
#Para #internettenparakazan #fenerinmac…",0,1,,,tr,1336800519415881729,Ali,2,2
474,1338063513525301251,Ali43863325,"RT @Ali43863325: Bunları yapın, Covid-19 dan kurtulun
https://t.co/SmI9MG7EPX
#coronavirus #COVID19 #covid19SA #Covid_19 #Corona #AliAta #i…",0,2,,,tr,1336800519415881729,Ali,2,2
475,1338063510341869570,Esmerel44191850,RT @allafrica: Covid-19 Second Wave Crashes Over Four Provinces: https://t.co/yxVxGHH4p8 #SouthAfrica #Coronavirus #Covid19 https://t.co/3n…,0,2,,South Africa,en,1304113315233370118,SecondWave,3,94
476,1338063506055290882,MaradelaTorre8,"RT @enfermeratweet: 2020, el año que cambió nuestras vidas.

#coronavirus #covid19 https://t.co/cOpuPEcRwi",0,2,,"Madrid, Comunidad de Madrid",es,2294444784,María de la Torre,546,1135
477,1338063502498549761,partageleen,"RT @diariohoynet: 🦠🇸🇳 #Senegal | #Coronavirus

El modelo senegalés y la inmunidad de rebaño

La cifra de fallecidos a causa del coronavirus…",0,1,,Dakar,es,902988300583043072,partageleen 🇸🇳,2867,0
478,1338063497654136833,joseddvm,Y esto publicaba el ⁦⁦@PSOE⁩ cuando murió un perro por #ebola. Ahora en #España han #muerto más de 70.000 personas… https://t.co/F0HooFFgQ6,0,0,,Madrid,es,166124465,Jose Díaz d Villegas 🇪🇸 💙,1382,1143
479,1338063487961079808,vini_der,"Politik beschließt...

Insolvenz Tausender Händler !!!

#Bundesregierung 

#coronavirus",0,0,,Nürnberg sonst nix ‼️,de,1203685321571012608,💯%NÜRNBERGER😎,417,1999
480,1338063483074699266,Nox009,"RT @abbegaetan: L'homélie de ce dimanche de #Gaudete : ""Ce #Coronavirus agit comme un révélateur. C’est dans les époques de crise que se ré…",0,2,,France,fr,764133967599640578,NOUS...  🇫🇷 💒,735,363
481,1338063472718983168,partageleen,RT @apo_source_fr: #Coronavirus - Sénégal : Communique 286 @sante_gouv_sn #Sénégal #Santé #Pandémie #COVID19 #Essai #Traitement #Récupérati…,0,1,,Dakar,fr,902988300583043072,partageleen 🇸🇳,2867,0
482,1338063464573640704,DrAakalonu,RT @DrDenaGrayson: 🚨🚨 Dr. @Cleavon_MD Gilman—a talented emergency-medicine physician—was FIRED by Yuma Regional Medical Center for his soci…,0,2786,,New York,en,2831270578,Dr Augustine Akalonu,65,236
483,1338063452250771457,eResearch_UCL,RT @FocusCoE: The Centres of Excellence in high-performance computing are contributing to the research on #COVID19 and the #coronavirus in…,0,1,,"London, England",en,3978925523,eResearch UCL,2937,4985
484,1338063432730468352,leanaoldelpaso,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,172,,,fr,1235242422973665280,BABAW,170,386
485,1338063427428814850,Usyinn,"RT @Usyinn: Basında çıkan haberlerden anladığım kadarıyla Ak Parti #Biontech'ten aşı almış ve kendi partililerine yaptırmış bile.

Fakat bi…",0,5,,Dünya,tr,992434835326160896,Üseyin 🇹🇷 Emekli maaşına el konan,8583,6377
486,1338063420277592066,LuisaB27101954,RT @Txetxujm: Postura de PP y VOX en la pandemia del #coronavirus https://t.co/oT5Xr2csHS,0,9,,,es,2550158226,Luisa Blanco,1106,1008
487,1338063406901972992,Usyinn,Basında çıkan haberlerden anladığım kadarıyla Ak Parti #Biontech'ten aşı almış ve kendi partililerine yaptırmış bil… https://t.co/F7Wu9l1Yi8,5,5,,Dünya,tr,992434835326160896,Üseyin 🇹🇷 Emekli maaşına el konan,8583,6377
488,1338063342938841093,oujdi_92,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,172,,92,fr,1118500579075137536,🇲🇦❄️,161,333
489,1338063340409597955,CurrentTrends1,"RT @PM_Results: Looking to find a remote job?  There were thousands advertised weekly before the pandemic - this is how to find them
 https…",0,1,,"Ontario, CA",en,1005142093369675777,Jobs For You,2995,3778
490,1338063335007408128,aishhmall,@RotterdamEW @teigemans @ADPolitiek @ADnl Sorry maar door jullie Nederlanders die massaal achterlijke kerstinkopen… https://t.co/yJLFRY4nNd,0,0,,"Amsterdam, Nederland",nl,1329125288010276865,Aisha Amal,36,21
491,1338063332931092484,MariaLuzVilleg5,"RT @TVPatrol: Ipamamahagi na sa US ang nasa 3 milyong dose ng #COVID19 vaccine mula sa Pfizer sa Michigan. 

Layon na umabot na sa mga boti…",0,2,,cebu,tl,1221941154242953217,Luz Villegas,41,677
492,1338063318624444419,WoodfordinDK,"Final #coronavirus numbers for Dec 12th. The world added 640,284 new #COVID19 infections while another 10,459 lives… https://t.co/Y8VuSEC0Wk",0,0,,"Faaborg, Denmark",en,174137795,Shane Woodford,13257,2698
493,1338063310286168066,Sei_selbst,"❗️❗️❗️
#coronavirus #PCRGATE #lockdown #Panikmache
#Grundrechte #Ermaechtigungsgesetz #Impfzwang #Impfstoff… https://t.co/OKpjUmL8tY",1,0,,Deutschland,und,1057614354659622912,Ich bins,439,217
494,1338063309275279360,OuyaaneCazalS_,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,172,,Earth,fr,510334553,Ouyaane 🇷🇪,300,165
495,1338063302115483659,Yuliant97804168,Twitter baru #coronavirus,0,0,,,in,1338041798250225665,Yulianti,1,130
496,1338063292967817217,laopinioncoruna,#ÚltimaHora #COVID #Coruña | El #coronavirus detiene su desescalada en #Galicia https://t.co/zC1bTlr1Zv https://t.co/SwG6sumA0f,1,0,,A Coruña,es,16147516,La Opinión A Coruña,34771,1221
497,1338063274646982658,KRISHNA36326754,"RT @Asifbhamlaa: #Day18 The poor have been severely hit by the coronavirus pandemic.

Volunteers of @bhamlafoundatio doing mask, sanitizer…",0,1812,,up ,en,1068718023211667456,KRISHNA ∆ SIDHEART ™,756,952
498,1338063269932634116,BharatYSRCP,రాజమండ్రి గాదాలమ్మ గుడి రోడ్ లోని బి.వి.ఆర్ కన్వెన్షన్ హాల్ నందు ఆంధ్రప్రదేశ్ రాష్ట్ర రెఫ్రెజేరేషన్ &amp; ఎయిర్ కండిష… https://t.co/bieFojkBs2,3,0,,Rajamahendravaram,te,1098456401012129793,MARGANI BHARAT RAM,17443,9
499,1338063265600057351,pgonzrodriguez,"RT @scasanovam: Los médicos, enfermeras, personal sanitario...que entregan cada día su vida hasta el agotamiento físico y mental, tras casi…",0,73,,Chicago,es,1573780194,Patricia Gonzalez-Rodriguez #SinCienciaNoHayFuturo,1299,1487
